Date,Security Name,Symbol,Shares,Weight(%),52 Wk Change(%)
06/11/2021,Ezaki Glico Co. Ltd.,2206,94818.0,0.01,
06/11/2021,Matsui Securities Co. Ltd.,8628,183121.0,0.01,
06/11/2021,Hyundai Glovis Co. Ltd.,86280,34730.0,0.01,
06/11/2021,China Medical System Holdings Ltd.,867,2298850.0,0.01,
06/11/2021,Yantai Changyu Pioneer Wine Co. Ltd.,869,30900.0,0.01,
06/11/2021,Medytox Inc.,86900,8177.0,0.01,
06/11/2021,Swire Pacific Ltd.,87,1666088.0,0.01,
06/11/2021,Shimao Services Holdings Ltd.,873,1424000.0,0.01,
06/11/2021,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd.,874,414620.0,0.01,
06/11/2021,New Hope Liuhe Co. Ltd.,876,569100.0,0.01,
06/11/2021,Hotel Shilla Co. Ltd.,8770,55989.0,0.01,
06/11/2021,Yunnan Copper Co. Ltd.,878,197000.0,0.01,
06/11/2021,Shenzhen Yan Tian Port Holding Co. Ltd.,88,283100.0,0.01,
06/11/2021,SJM Holdings Ltd.,880,3460915.0,0.01,
06/11/2021,Hanwha Corp.,880,80694.0,0.01,
06/11/2021,Hubei Energy Group Co. Ltd.,883,842208.0,0.01,
06/11/2021,Hanwha Life Insurance Co. Ltd.,88350,512180.0,0.01,
06/11/2021,CIFI Holdings Group Co. Ltd.,884,6562590.0,0.01,
06/11/2021,Anhui Zhongding Sealing Parts Co. Ltd.,887,167600.0,0.01,
06/11/2021,Relo Group Inc.,8876,193806.0,0.01,
06/11/2021,Shenzhen Airport Co. Ltd.,89,248800.0,0.01,
06/11/2021,Aeon Mall Co. Ltd.,8905,219272.0,0.01,
06/11/2021,Hanmi Science Co. ltd,8930,26625.0,0.01,
06/11/2021,Henan Shuanghui Investment & Development Co. Ltd.,895,406100.0,0.01,
06/11/2021,Japan Logistics Fund Inc.,8967,1604.0,0.01,
06/11/2021,Kenedix Office Investment Corp.,8972,702.0,0.01,
06/11/2021,Daiwa Office Investment Corp.,8976,505.0,0.01,
06/11/2021,Angang Steel Co. Ltd.,898,719300.0,0.01,
06/11/2021,Japan Hotel REIT Investment Corp.,8985,8138.0,0.01,
06/11/2021,Traton SE,8TRA,93823.0,0.01,
06/11/2021,China Baoan Group Co. Ltd.,9,342200.0,0.01,
06/11/2021,Sotetsu Holdings Inc.,9003,146899.0,0.01,
06/11/2021,Shanghai Shibei Hi-Tech Co. Ltd.,900902,842160.0,0.01,
06/11/2021,Lao Feng Xiang Co. Ltd.,900905,391321.0,0.01,
06/11/2021,Shanghai Huayi Group Co. Ltd.,900909,421647.0,0.01,
06/11/2021,Shanghai Jinqiao Export Processing Zone Development Co. Ltd.,900911,771989.0,0.01,
06/11/2021,Shanghai Waigaoqiao Free Trade Zone Group Co. Ltd.,900912,465271.0,0.01,
06/11/2021,Shanghai Bailian Group Co. Ltd.,900923,271016.0,0.01,
06/11/2021,Shanghai Mechanical and Electrical Industry Co. Ltd.,900925,494438.0,0.01,
06/11/2021,Shanghai Baosight Software Co. Ltd.,900926,1090229.0,0.01,
06/11/2021,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd.,900932,2253034.0,0.01,
06/11/2021,Huaxin Cement Co. Ltd.,900933,558269.0,0.01,
06/11/2021,Shanghai Jinjiang International Hotels Co. Ltd.,900934,518925.0,0.01,
06/11/2021,Shanghai Zhenhua Heavy Industries Co. Ltd.,900947,1844864.0,0.01,
06/11/2021,Inner Mongolia Yitai Coal Co. Ltd.,900948,1865614.0,0.01,
06/11/2021,Fuji Kyuko Co. Ltd.,9010,41300.0,0.01,
06/11/2021,Xinyangfeng Agricultural Technology Co. Ltd.,902,156400.0,0.01,
06/11/2021,Huaneng Power International Inc.,902,8800226.0,0.01,
06/11/2021,Seibu Holdings Inc.,9024,390608.0,0.01,
06/11/2021,Nishi-Nippon Railroad Co. Ltd.,9031,144557.0,0.01,
06/11/2021,Amorepacific Corp.,90435,13997.0,0.01,
06/11/2021,Nankai Electric Railway Co. Ltd.,9044,207838.0,0.01,
06/11/2021,Keihan Holdings Co. Ltd.,9045,183235.0,0.01,
06/11/2021,Sankyu Inc.,9065,92925.0,0.01,
06/11/2021,Fukuyama Transporting Co. Ltd.,9075,56372.0,0.01,
06/11/2021,Seino Holdings Co. Ltd.,9076,262126.0,0.01,
06/11/2021,Hitachi Transport System Ltd.,9086,61046.0,0.01,
06/11/2021,Ming Yuan Cloud Group Holdings Ltd.,909,1073000.0,0.01,
06/11/2021,Maruwa Unyu Kikan Co. Ltd.,9090,71100.0,0.01,
06/11/2021,Sul America SA,SULA11,751212.0,0.01,
06/11/2021,Sulzer AG,SUN,32480.0,0.01,50.49
06/11/2021,Sundaram Finance Ltd.,SUNDARMFIN,125127.0,0.01,
06/11/2021,Sun TV Network Ltd.,SUNTV,181693.0,0.01,
06/11/2021,Supermax Corp. Bhd.,SUPERMX,2917900.0,0.01,
06/11/2021,Seven Group Holdings Ltd.,SVW,262100.0,0.01,
06/11/2021,Sodexo SA,SW,51256.0,0.01,
06/11/2021,ElSewedy Electric Co.,SWDY,1436275.0,0.01,
06/11/2021,Singapore Press Holdings Ltd.,T39,2937937.0,0.01,
06/11/2021,Suntec Real Estate Investment Trust,T82U,3857366.0,0.01,
06/11/2021,Transmissora Alianca de Energia Eletrica SA,TAEE11,400996.0,0.01,
06/11/2021,Takeda Pharmaceutical Co. Ltd.,TAK,266210.0,0.01,-12.63
06/11/2021,TAL Education Group,TAL,834008.0,0.01,-94.52
06/11/2021,Tata Communications Ltd.,TATACOMM,208966.0,0.01,
06/11/2021,Tata Motors Ltd.,TATAMTRDVR,900761.0,0.01,
06/11/2021,Tatneft PJSC,TATN,470953.0,0.01,
06/11/2021,Tatneft PJSC,TATNP,151173.0,0.01,
06/11/2021,TAV Havalimanlari Holding AS,TAVHL.E,316983.0,0.01,
06/11/2021,Tower Bersama Infrastructure Tbk PT,TBIG,18286225.0,0.01,
06/11/2021,Tiger Brands Ltd.,TBS,315888.0,0.01,
06/11/2021,Turkcell Iletisim Hizmetleri AS,TCELL.E,2166694.0,0.01,
06/11/2021,O2 Czech Republic AS,TELEC,69921.0,0.01,
06/11/2021,Terna Energy SA,TENERGY,89106.0,0.01,
06/11/2021,Teva Pharmaceutical Industries Ltd.,TEVA,14374.0,0.01,-0.87
06/11/2021,Turk Hava Yollari AO,THYAO.E,1039895.0,0.01,
06/11/2021,TIM SA/Brazil,TIMB,31251.0,0.01,10.23
06/11/2021,TIM SA/Brazil,TIMS3,1342230.0,0.01,
06/11/2021,Telecom Italia SpA/Milano,TITR,10559074.0,0.01,
06/11/2021,Telekom Austria AG,TKA,249495.0,0.01,
06/11/2021,Telkom SA SOC Ltd.,TKG,520871.0,0.01,
06/11/2021,Talanx AG,TLX,98740.0,0.01,
06/11/2021,Telekom Malaysia Bhd.,TM,2082957.0,0.01,33.63
06/11/2021,Telenet Group Holding NV,TNET,82754.0,0.01,47.62
06/11/2021,Tofas Turk Otomobil Fabrikasi AS,TOASO.E,218952.0,0.01,
06/11/2021,Thai Oil PCL,TOP-F,1769679.0,0.01,
06/11/2021,Torrent Pharmaceuticals Ltd.,TORNTPHARM,91604.0,0.01,
06/11/2021,Torrent Power Ltd.,TORNTPOWER,399972.0,0.01,
06/11/2021,Sarana Menara Nusantara Tbk PT,TOWR,47442500.0,0.01,0.0
06/11/2021,Piraeus Financial Holdings SA,TPEIR,1075233.0,0.01,
06/11/2021,TPG Telecom Ltd.,TPG,687085.0,0.01,
06/11/2021,Trent Ltd.,TRENT,338012.0,0.01,
06/11/2021,Cia de Transmissao de Energia Eletrica Paulista,TRPL4,361196.0,0.01,
06/11/2021,Truworths International Ltd.,TRU,765279.0,0.01,29.7
06/11/2021,True Corp. PCL,TRUE-F,18337762.0,0.01,
06/11/2021,Tenaris SA,TS,100657.0,0.01,141.31
06/11/2021,Xinjiang Goldwind Science & Technology Co. Ltd.,2208,1418261.0,0.01,
06/11/2021,Topsec Technologies Group Inc.,2212,127000.0,0.01,
06/11/2021,Yamazaki Baking Co. Ltd.,2212,230470.0,0.01,
06/11/2021,Holitech Technology Co. Ltd.,2217,399600.0,0.01,
06/11/2021,Oriental Energy Co. Ltd.,2221,137100.0,0.01,
06/11/2021,Kotobuki Spirits Co. Ltd.,2222,34437.0,0.01,
06/11/2021,Jiangsu Yuyue Medical Equipment & Supply Co. Ltd.,2223,129800.0,0.01,
06/11/2021,Yulon Nissan Motor Co. Ltd.,2227,41000.0,0.01,
06/11/2021,Calbee Inc.,2229,139195.0,0.01,
06/11/2021,Iflytek Co. Ltd.,2230,340300.0,0.01,
06/11/2021,Zhejiang Dahua Technology Co. Ltd.,2236,377700.0,0.01,
06/11/2021,Shandong Humon Smelting Co. Ltd.,2237,119200.0,0.01,
06/11/2021,GoerTek Inc.,2241,446920.0,0.01,
06/11/2021,Joyoung Co. Ltd.,2242,95700.0,0.01,
06/11/2021,Hangzhou Binjiang Real Estate Group Co. Ltd.,2244,386600.0,0.01,
06/11/2021,Zhongshan Broad Ocean Motor Co. Ltd.,2249,203400.0,0.01,
06/11/2021,Lianhe Chemical Technology Co. Ltd.,2250,121610.0,0.01,
06/11/2021,Saudi Industrial Investment Group,2250,413594.0,0.01,
06/11/2021,Shanghai RAAS Blood Products Co. Ltd.,2252,751200.0,0.01,
06/11/2021,Morinaga Milk Industry Co. Ltd.,2264,74237.0,0.01,
06/11/2021,Zhefu Holding Group Co. Ltd.,2266,694800.0,0.01,
06/11/2021,Westone Information Industry Inc.,2268,109498.0,0.01,
06/11/2021,Saudia Dairy & Foodstuff Co.,2270,28269.0,0.01,
06/11/2021,Zhejiang Crystal-Optech Co. Ltd.,2273,174796.0,0.01,
06/11/2021,MGM China Holdings Ltd.,2282,1311723.0,0.01,
06/11/2021,Tibet Cheezheng Tibetan Medicine Co. Ltd.,2287,22700.0,0.01,
06/11/2021,Alpha Group,2292,166500.0,0.01,
06/11/2021,Luolai Lifestyle Technology Co. Ltd.,2293,100800.0,0.01,
06/11/2021,Shenzhen Salubris Pharmaceuticals Co. Ltd.,2294,122100.0,0.01,
06/11/2021,Itoham Yonekyu Holdings Inc.,2296,234117.0,0.01,
06/11/2021,Fujian Sunner Development Co. Ltd.,2299,160100.0,0.01,
06/11/2021,Bank of East Asia Ltd.,23,2390652.0,0.01,
06/11/2021,China West Construction Group Co. Ltd.,2302,50600.0,0.01,
06/11/2021,Jiangsu Yanghe Brewery Joint-Stock Co. Ltd.,2304,197000.0,0.01,
06/11/2021,Guangdong Haid Group Co. Ltd.,2311,212900.0,0.01,
06/11/2021,Shenzhen New Nanshan Holding Group Co. Ltd.,2314,188500.0,0.01,
06/11/2021,Lee & Man Paper Manufacturing Ltd.,2314,2624583.0,0.01,
06/11/2021,Zhejiang Yongtai Technology Co. Ltd.,2326,113715.0,0.01,
06/11/2021,NS Solutions Corp.,2327,55976.0,0.01,
06/11/2021,Advanced Petrochemical Co.,2330,196794.0,0.01,
06/11/2021,Ichigo Inc.,2337,329955.0,0.01,
06/11/2021,GEM Co. Ltd.,2340,602998.0,0.01,
06/11/2021,Synnex Technology International Corp.,2347,2577889.0,0.01,
06/11/2021,SF Holding Co. Ltd.,2352,338895.0,0.01,
06/11/2021,Yantai Jereh Oilfield Services Group Co. Ltd.,2353,124197.0,0.01,
06/11/2021,Acer Inc.,2353,5430396.0,0.01,
06/11/2021,Lotte Shopping Co. Ltd.,23530,21223.0,0.01,
06/11/2021,Dah Sing Banking Group Ltd.,2356,642105.0,0.01,
06/11/2021,AviChina Industry & Technology Co. Ltd.,2357,4479567.0,0.01,
06/11/2021,WuXi AppTec Co. Ltd.,2359,207398.0,0.01,
06/11/2021,Taiji Computer Corp. Ltd.,2368,73298.0,0.01,
06/11/2021,NAURA Technology Group Co. Ltd.,2371,65600.0,0.01,
06/11/2021,Zhejiang Weixing New Building Materials Co. Ltd.,2372,205000.0,0.01,
06/11/2021,China TransInfo Technology Co. Ltd.,2373,137600.0,0.01,
06/11/2021,Zhejiang Yasha Decoration Co. Ltd.,2375,228011.0,0.01,
06/11/2021,China Power International Development Ltd.,2380,8290326.0,0.01,
06/11/2021,Rabigh Refining & Petrochemical Co.,2380,403788.0,0.01,
06/11/2021,KCC Corp.,2380,8083.0,0.01,
06/11/2021,Hanssem Co. Ltd.,9240,17980.0,0.01,
06/11/2021,Mitsubishi Logistics Corp.,9301,117774.0,0.01,
06/11/2021,Hunan Valin Steel Co. Ltd.,932,787000.0,0.01,
06/11/2021,Kamigumi Co. Ltd.,9364,182703.0,0.01,
06/11/2021,Jizhong Energy Resources Co. Ltd.,937,461603.0,0.01,
06/11/2021,Unisplendour Corp. Ltd.,938,166737.0,0.01,
06/11/2021,TBS Holdings Inc.,9401,52717.0,0.01,
06/11/2021,Nippon Television Holdings Inc.,9404,29651.0,0.01,
06/11/2021,TV Asahi Holdings Corp.,9409,24883.0,0.01,
06/11/2021,GMO internet Inc.,9449,104482.0,0.01,
06/11/2021,Kadokawa Corp.,9468,77100.0,0.01,
06/11/2021,Chugoku Electric Power Co. Inc.,9504,560729.0,0.01,
06/11/2021,Shikoku Electric Power Co. Inc.,9507,285887.0,0.01,
06/11/2021,Electric Power Development Co. Ltd.,9513,313006.0,0.01,
06/11/2021,RENOVA Inc.,9519,83500.0,0.01,
06/11/2021,Beijing Shougang Co. Ltd.,959,529600.0,0.01,
06/11/2021,Yunnan Tin Co. Ltd.,960,221500.0,0.01,
06/11/2021,Shochiku Co. Ltd.,9601,17796.0,0.01,
06/11/2021,Jiangsu Zhongnan Construction Group Co. Ltd.,961,511300.0,0.01,
06/11/2021,JD.com Inc.,9618,87549.0,0.01,
06/11/2021,Ain Holdings Inc.,9627,51512.0,0.01,
06/11/2021,Huadong Medicine Co. Ltd.,963,227800.0,0.01,
06/11/2021,Seegene Inc.,96530,53750.0,0.01,
06/11/2021,China Taiping Insurance Holdings Co. Ltd.,966,2767472.0,0.01,
06/11/2021,Jinke Smart Services Group Co. Ltd.,9666,280200.0,0.01,
06/11/2021,GDS Holdings Ltd.,9698,18463.0,0.01,
06/11/2021,Beijing Zhong Ke San Huan High-Tech Co. Ltd.,970,161881.0,0.01,
06/11/2021,Japan Airport Terminal Co. Ltd.,9706,99483.0,0.01,
06/11/2021,SCSK Corp.,9719,233709.0,0.01,
06/11/2021,L'Occitane International SA,973,852105.0,0.01,
06/11/2021,Yintai Gold Co. Ltd.,975,366940.0,0.01,
06/11/2021,Inspur Electronic Information Industry Co. Ltd.,977,185120.0,0.01,
06/11/2021,Benesse Holdings Inc.,9783,127209.0,0.01,
06/11/2021,CJ CheilJedang Corp.,97955,1095.0,0.01,
06/11/2021,Shanxi Coking Coal Energy Group Co. Ltd.,983,536920.0,0.01,
06/11/2021,XPeng Inc.,9868,65978.0,0.01,
06/11/2021,Guangzhou Yuexiu Financial Holdings Group Co. Ltd.,987,219915.0,0.01,
06/11/2021,Huagong Tech Co. Ltd.,988,177859.0,0.01,
06/11/2021,Baidu Inc.,9888,6830.0,0.01,
06/11/2021,New Oriental Education & Technology Group Inc.,9901,38840.0,0.01,
06/11/2021,Datang International Power Generation Co. Ltd.,991,5235035.0,0.01,
06/11/2021,Taiwan Secom Co. Ltd.,9917,540725.0,0.01,
06/11/2021,Jiumaojiu International Holdings Ltd.,9922,1146000.0,0.01,
06/11/2021,Akeso Inc.,9926,890000.0,0.01,
06/11/2021,Anhui Expressway Co. Ltd.,995,1022728.0,0.01,
06/11/2021,Trip.com Group Ltd.,9961,12402.0,0.01,
06/11/2021,Newland Digital Technology Co. Ltd.,997,247699.0,0.01,
06/11/2021,Yuan Longping High-tech Agriculture Co. Ltd.,998,169100.0,0.01,
06/11/2021,Suzuken Co. Ltd./Aichi Japan,9987,131109.0,0.01,
06/11/2021,Shenzhen Hepalink Pharmaceutical Group Co. Ltd.,9989,257236.0,0.01,
06/11/2021,Sundrug Co. Ltd.,9989,120970.0,0.01,
06/11/2021,TMBThanachart Bank PCL,TTB-F,82352296.0,0.01,
06/11/2021,Turk Telekomunikasyon AS,TTKOM.E,883304.0,0.01,
06/11/2021,Thai Union Group PCL,TU-F,5098563.0,0.01,
06/11/2021,TUI AG,TUI1,432752.0,0.01,
06/11/2021,TUI AG,TUIl,934628.0,0.01,
06/11/2021,Turkiye Petrol Rafinerileri AS,TUPRS.E,240788.0,0.01,
06/11/2021,Tuya Inc.,TUYA,82677.0,0.01,580.0
06/11/2021,TVS Motor Co. Ltd.,TVSMOTOR,370487.0,0.01,
06/11/2021,UOL Group Ltd.,U14,919618.0,0.01,
06/11/2021,Sembcorp Industries Ltd.,U96,1650902.0,0.01,
06/11/2021,United Breweries Ltd.,UBL,127180.0,0.01,
06/11/2021,United Development Co. QSC,UDCD,3232226.0,0.01,
06/11/2021,Ultrapar Participacoes SA,UGPA3,1505252.0,0.01,
06/11/2021,Swatch Group AG,UHRN,66695.0,0.01,
06/11/2021,Union Bank of India,UNIONBANK,1015425.0,0.01,
06/11/2021,United Tractors Tbk PT,UNTR,2829212.0,0.01,
06/11/2021,Unilever Indonesia Tbk PT,UNVR,10745150.0,0.01,63.82
06/11/2021,Unipro PJSC,UPRO,22147100.0,0.01,98.35
06/11/2021,Universal Robina Corp.,URC,1675459.0,0.01,
06/11/2021,UnipolSai Assicurazioni SPA,US,793574.0,0.01,
06/11/2021,Usinas Siderurgicas de Minas Gerais SA Usiminas,USIM3,312400.0,0.01,
06/11/2021,Usinas Siderurgicas de Minas Gerais SA Usiminas,USIM5,848800.0,0.01,
06/11/2021,Turkiye Vakiflar Bankasi TAO,VAKBN.E,1160767.0,0.01,
06/11/2021,Vamos Locacao de Caminhoes Maquinas e Equipamentos SA,VAMO3,360651.0,0.01,
06/11/2021,Cia Sud Americana de Vapores SA,VAPORES,32821680.0,0.01,
06/11/2021,Varta AG,VAR1,26228.0,0.01,
06/11/2021,Varun Beverages Ltd.,VBL,249825.0,0.01,
06/11/2021,Vodafone Qatar QSC,VFQS,2870458.0,0.01,
06/11/2021,Via S/A,VIIA3,2901688.0,0.01,
06/11/2021,Telefonica Brasil SA,VIV,232429.0,0.01,22.49
06/11/2021,Telefonica Brasil SA,VIVT3,593295.0,0.01,
06/11/2021,Controladora Vuela Cia de Aviacion SAB de CV,VOLARA,1697000.0,0.01,
06/11/2021,Koninklijke Vopak NV,VPK,119638.0,0.01,
06/11/2021,VTB Bank PJSC,VTBR,5529218867.0,0.01,
06/11/2021,VTB Bank PJSC,VTBR,1904444.0,0.01,
06/11/2021,Vitesco Technologies Group AG,VTSC,40702.0,0.01,
06/11/2021,Vantage Towers AG,VTWR,125809.0,0.01,
06/11/2021,Wing Tai Holdings Ltd.,W05,633998.0,0.01,
06/11/2021,Weibo Corp.,WB,95526.0,0.01,0.96
06/11/2021,Wacker Chemie AG,WCH,27992.0,0.01,
06/11/2021,Whitehaven Coal Ltd.,WHC,1635781.0,0.01,
06/11/2021,Whirlpool of India Ltd.,WHIRLPOOL,54960.0,0.01,
06/11/2021,Wickes Group plc,WIX,477660.0,0.01,-26.99
06/11/2021,Worley Ltd.,WOR,697296.0,0.01,21.21
06/11/2021,Blue Sail Medical Co. Ltd.,2382,99100.0,0.01,
06/11/2021,Suzhou Dongshan Precision Manufacturing Co. Ltd.,2384,206200.0,0.01,
06/11/2021,Chicony Electronics Co. Ltd.,2385,1168337.0,0.01,
06/11/2021,Beijing Dabeinong Technology Group Co. Ltd.,2385,536800.0,0.01,
06/11/2021,Sinopec Engineering Group Co. Ltd.,2386,2768188.0,0.01,
06/11/2021,Guizhou Xinbang Pharmaceutical Co. Ltd.,2390,219600.0,0.01,
06/11/2021,Shenzhen Hepalink Pharmaceutical Group Co. Ltd.,2399,112000.0,0.01,
06/11/2021,NavInfo Co. Ltd.,2405,306196.0,0.01,
06/11/2021,Do-Fluoride New Materials Co. Ltd.,2407,96600.0,0.01,
06/11/2021,Nanya Technology Corp.,2408,1621600.0,0.01,
06/11/2021,AU Optronics Corp.,2409,6705000.0,0.01,
06/11/2021,Jiangsu Yoke Technology Co. Ltd.,2409,59700.0,0.01,
06/11/2021,Industrial Bank of Korea,24110,473517.0,0.01,
06/11/2021,Benefit One Inc.,2412,109468.0,0.01,
06/11/2021,Wuhan Guide Infrared Co. Ltd.,2414,299888.0,0.01,
06/11/2021,Doosan Bobcat Inc.,241560,45264.0,0.01,
06/11/2021,Shenzhen Aisidi Co. Ltd.,2416,83700.0,0.01,
06/11/2021,Shun Tak Holdings Ltd.,242,3237139.0,0.01,
06/11/2021,Sichuan Kelun Pharmaceutical Co. Ltd.,2422,188690.0,0.01,
06/11/2021,Guizhou Bailing Group Pharmaceutical Co. Ltd.,2424,139100.0,0.01,
06/11/2021,Shenzhen MTC Co. Ltd.,2429,671146.0,0.01,
06/11/2021,Hangzhou Oxygen Plant Group Co. Ltd.,2430,64700.0,0.01,
06/11/2021,DeNA Co. Ltd.,2432,98082.0,0.01,
06/11/2021,Zhejiang Wanliyang Co. Ltd.,2434,177600.0,0.01,
06/11/2021,Zhejiang Runtu Co. Ltd.,2440,137405.0,0.01,
06/11/2021,Hang Zhou Great Star Industrial Co. Ltd.,2444,159100.0,0.01,
06/11/2021,Transcend Information Inc.,2451,561455.0,0.01,
06/11/2021,OFILM Group Co. Ltd.,2456,343700.0,0.01,
06/11/2021,JA Solar Technology Co. Ltd.,2459,210800.0,0.01,
06/11/2021,Guangzhou Zhujiang Brewery Co. Ltd.,2461,218100.0,0.01,
06/11/2021,WUS Printed Circuit Kunshan Co. Ltd.,2463,240570.0,0.01,
06/11/2021,Guangzhou Haige Communications Group Inc. Co.,2465,308400.0,0.01,
06/11/2021,STO Express Co. Ltd.,2468,282099.0,0.01,
06/11/2021,Luxshare Precision Industry Co. Ltd.,2475,934239.0,0.01,
06/11/2021,Walsin Technology Corp.,2492,931000.0,0.01,
06/11/2021,Rongsheng Petrochemical Co. Ltd.,2493,391350.0,0.01,
06/11/2021,Qingdao Hanhe Cable Co. Ltd.,2498,139900.0,0.01,
06/11/2021,HTC Corp.,2498,1442570.0,0.01,
06/11/2021,Shanxi Securities Co. Ltd.,2500,455390.0,0.01,
06/11/2021,Sapporo Holdings Ltd.,2501,113119.0,0.01,
06/11/2021,GCL System Integration Technology Co. Ltd.,2506,775900.0,0.01,
06/11/2021,Chongqing Fuling Zhacai Group Co. Ltd.,2507,103000.0,0.01,
06/11/2021,Hangzhou Robam Appliances Co. Ltd.,2508,122700.0,0.01,
06/11/2021,C&S Paper Co. Ltd.,2511,158800.0,0.01,
06/11/2021,Netmarble Corp.,251270,34990.0,0.01,
06/11/2021,Autohome Inc.,2518,18724.0,0.01,
06/11/2021,Takara Holdings Inc.,2531,318280.0,0.01,
06/11/2021,Tianshan Aluminum Group Co. Ltd.,2532,218800.0,0.01,
06/11/2021,Wuhu Sanqi Interactive Entertainment Network Technology Group Co. Ltd.,2555,254300.0,0.01,
06/11/2021,Zhejiang Semir Garment Co. Ltd.,2563,138900.0,0.01,
06/11/2021,Shanghai Bairun Investment Holding Group Co. Ltd.,2568,94780.0,0.01,
06/11/2021,China Everbright Environment Group Ltd.,257,6735484.0,0.01,
06/11/2021,Suofeiya Home Collection Co. Ltd.,2572,83100.0,0.01,
06/11/2021,Coca-Cola Bottlers Japan Holdings Inc.,2579,261704.0,0.01,
06/11/2021,Hytera Communications Corp. Ltd.,2583,316800.0,0.01,
06/11/2021,BOC Aviation Ltd.,2588,380126.0,0.01,
06/11/2021,Shandong Himile Mechanical Science & Technology Co. Ltd.,2595,118174.0,0.01,
06/11/2021,Krafton Inc.,259960,1430.0,0.01,
06/11/2021,Lingyi iTech Guangdong Co.,2600,966500.0,0.01,
06/11/2021,LB Group Co. Ltd.,2601,305000.0,0.01,
06/11/2021,Zhejiang Century Huatong Group Co. Ltd.,2602,1309507.0,0.01,
06/11/2021,Shijiazhuang Yiling Pharmaceutical Co. Ltd.,2603,175360.0,0.01,
06/11/2021,U-Ming Marine Transport Corp.,2606,809000.0,0.01,
06/11/2021,Offcn Education Technology Co. Ltd.,2607,277400.0,0.01,
06/11/2021,Shanghai Pharmaceuticals Holding Co. Ltd.,2607,1601819.0,0.01,
06/11/2021,Fuji Oil Holdings Inc.,2607,85774.0,0.01,
06/11/2021,China Airlines Ltd.,2610,4903913.0,0.01,
06/11/2021,Guotai Junan Securities Co. Ltd.,2611,3220131.0,0.01,
06/11/2021,Eva Airways Corp.,2618,4521188.0,0.01,
06/11/2021,JD Logistics Inc.,2618,170817.0,0.01,
06/11/2021,Perfect World Co. Ltd./China,2624,237400.0,0.01,
06/11/2021,Kuang-Chi Technologies Co. Ltd.,2625,280900.0,0.01,
06/11/2021,China Resources Sanjiu Medical & Pharmaceutical Co. Ltd.,999,132100.0,0.01,
06/11/2021,Remegen Co. Ltd.,9995,160000.0,0.01,
06/11/2021,NetEase Inc.,9999,161132.0,0.01,
06/11/2021,AIB Group plc,A5G,1444236.0,0.01,
06/11/2021,Astra Agro Lestari Tbk PT,AALI,680225.0,0.01,
06/11/2021,Aarti Industries Ltd.,AARTIIND,347133.0,0.01,
06/11/2021,ABB India Ltd.,ABB,95839.0,0.01,34.41
06/11/2021,Adbri Ltd.,ABC,856505.0,0.01,21.51
06/11/2021,Aditya Birla Capital Ltd.,ABCAPITAL,953912.0,0.01,
06/11/2021,Alliance Bank Malaysia Bhd.,ABMB,1902000.0,0.01,
06/11/2021,Arca Continental SAB de CV,AC,814883.0,0.01,11.18
06/11/2021,ACC Ltd.,ACC,157540.0,0.01,41.81
06/11/2021,Adani Power Ltd.,ADANIPOWER,1731358.0,0.01,
06/11/2021,Abu Dhabi Islamic Bank PJSC,ADIB,2716803.0,0.01,
06/11/2021,Abu Dhabi National Oil Co. for Distribution PJSC,ADNOCDIST,4608458.0,0.01,
06/11/2021,Adaro Energy Tbk PT,ADRO,23474263.0,0.01,0.0
06/11/2021,Anadolu Efes Biracilik Ve Malt Sanayii AS,AEFES.E,350145.0,0.01,
06/11/2021,AES Andes SA,AESANDES,6275836.0,0.01,
06/11/2021,Sistema PJSFC,AFKS,1475900.0,0.01,
06/11/2021,Aeroflot PJSC,AFLT,1875381.0,0.01,
06/11/2021,Alliance Global Group Inc.,AGI,6926348.0,0.01,-13.51
06/11/2021,AGL Energy Ltd.,AGL,1170247.0,0.01,2492.0
06/11/2021,Air New Zealand Ltd.,AIR,898196.0,0.01,96.56
06/11/2021,Air Arabia PJSC,AIRARABIA,4243690.0,0.01,
06/11/2021,AirAsia Group Bhd.,AIRASIA,2772300.0,0.01,
06/11/2021,Malaysia Airports Holdings Bhd.,AIRPORT,1665700.0,0.01,
06/11/2021,Keppel DC REIT,AJBU,2344374.0,0.01,
06/11/2021,Akbank TAS,AKBNK.E,4928199.0,0.01,
06/11/2021,Aker ASA,AKER,43707.0,0.01,40.34
06/11/2021,ALD SA,ALD,149338.0,0.01,0.0
06/11/2021,Alfa SAB de CV,ALFAA,4675775.0,0.01,
06/11/2021,Alony Hetz Properties & Investments Ltd.,ALHE,196736.0,0.01,
06/11/2021,Alkem Laboratories Ltd.,ALKEM,44909.0,0.01,
06/11/2021,Alpargatas SA,ALPA4,317100.0,0.01,
06/11/2021,Alpek SAB de CV,ALPEKA,672231.0,0.01,
06/11/2021,Alpha Services and Holdings SA,ALPHA,3916932.0,0.01,
06/11/2021,Aliansce Sonae Shopping Centers sa,ALSO3,234100.0,0.01,
06/11/2021,Altium Ltd.,ALU,208739.0,0.01,0.0
06/11/2021,Dassault Aviation SA,AM,44500.0,0.01,91.47
06/11/2021,AMMB Holdings Bhd.,AMBANK,3890600.0,0.01,
06/11/2021,Americanas SA,AMER3,784776.0,0.01,
06/11/2021,Amot Investments Ltd.,AMOT,275678.0,0.01,57.44
